sn,log_hm,z,zerr,mB,mBerr,x1,x1err,x2,x2err,cov_mB_x1,cov_mB_x2,cov_x1_x2,is_log_mass_g_10
2007ae,11.047,0.0641554668546,0.0,17.799967757149588,0.0380781156029442,1.64389713745415,0.2759716309773173,0.004842340916702,0.0310229267941931,-0.0025052585688306,0.0009446545182113,-0.0004949412107795,1.0
2007co,10.366,0.0265620201826,0.0,16.526402996812873,0.0233761207300458,-0.2219245565010676,0.0604472157649571,0.1155170110775582,0.0206190847724596,0.0001234804295042,0.0004025463801319,4.0546369842722895e-05,1.0
2007cq,10.085,0.0251003727317,0.0,15.820985392733304,0.0288238658388417,-0.6802763560049289,0.115167800106446,-0.0437008933288984,0.025861404701522,0.0004123558738364,0.0006570435830304,0.0001037000182079,1.0
2007F,10.084,0.0241917762905,0.0,15.904150174025984,0.0285803304551875,0.5516095763061409,0.0403812979648145,-0.0388852525016291,0.0259773249302562,-2.363497038320689e-05,0.0006576636850875,-0.0001402473560967,1.0
2007O,10.988,0.0365868210793,0.0,16.83055819650978,0.0351710227018733,-0.5608672145364231,0.097253683379981,-0.0218167505574549,0.0289514979128173,-0.0008387079303437,0.0008865922690215,-0.0005294370526851,1.0
2008af,11.383,0.0341075770557,0.0,16.914138029028802,0.0624813768259375,-1.5645428009753712,0.1393333744655749,0.009697121472059,0.0333517065508151,-0.0011802959554936,0.0016516228844736,-0.0003394920483841,1.0
2008bf,11.166,0.0245305094868,0.0,15.726404239661791,0.0240221323999893,0.3364025749029414,0.0663750821032629,-0.0283430749198896,0.021457197457379,0.000164734705678,0.0004248214695967,-5.997456955456119e-05,1.0
2007A,10.832,0.0159502848983,0.0,15.655368737709413,0.0351226137492645,0.4652322841347638,0.1886118707227375,0.090780948524527,0.0306307633576525,0.0023624679557154,0.0009510671618487,0.0011850098031548,1.0
2007aj,7.014,0.0315553285182,0.0,16.543290864138267,0.0451105946963926,-0.3900170721008535,0.0911065464783687,-0.0651873337997775,0.0308576442028189,0.0003286272227386,0.0011429280472791,-0.0003223477197848,0.0
2007cc,10.644,0.0300236251205,0.0,16.251639074637616,0.085406792888106,1.8850818622125496,0.6983252852379228,0.1238246754511782,0.0529726295545973,0.0353356829483425,0.0041041553720406,0.0217650818431592,1.0
2007hu,11.689,0.035403238,0.0,17.705642403109835,0.1612389745552496,-1.2888563227190104,0.4897569960215492,0.2200092760947976,0.0676230849166005,-0.039362152809871,0.0092287517957448,-0.0092751707383174,1.0
2007is,10.735,0.0296811852604,0.0,16.45988746629527,0.0375621929697204,-0.4114129736022656,0.1741879324026895,0.0356364833183901,0.0311986977395323,-0.0017559204899624,0.0010127767261498,-0.0014229265009058,1.0
2007kh,8.727,0.0494341179729,0.0,17.770705526445568,0.0782662104931315,0.7922068114430565,0.3765437826940219,0.1096777060770199,0.0531312444796769,-0.0096081313689352,0.0037277658800986,-0.0039469224490051,0.0
2007kk,11.33,0.0411875732243,0.0,16.866583871995726,0.0301057119052863,0.9604575985369924,0.1270546762752269,-0.0449854639565952,0.0275677108937642,-0.0001872786936443,0.0007285101324895,-0.0003597893657414,1.0
2007nq,11.906,0.0424275435507,0.0,17.397113032589804,0.0461525195205733,-1.704750562458465,0.1600589044889437,-0.0491863055393392,0.0334041991014499,-0.0009624569919839,0.0012840128165596,-0.0001467183729369,1.0
2007ob,10.464,0.0326566584408,0.0,17.294385223389522,0.0702047420561193,-0.5496716321011202,0.2445801742888046,0.239318435067754,0.0362871115186977,-0.0024934842490592,0.0019488205667249,-0.0005151823825571,1.0
2007su,9.126,0.0266206469387,0.0,16.901634096034815,0.0479775773505598,0.3023111210925283,0.3274943368887506,0.1920423122425502,0.0330323453547352,1.6568240561024372e-06,0.001271120792133,0.0017860932123564,0.0
2008C,10.93,0.0170783828944,0.0,15.604736606423964,0.0357585271217006,-0.7017140687914492,0.1115372376500401,0.1012343735085971,0.0284314920864369,-0.000394028233819,0.0008702959163138,-0.0002176819830039,1.0
2008Y,10.93,0.070289363,0.0,18.52715343166329,0.053822665458683,-0.6011193913309668,0.2455427049311613,0.0854254214129605,0.0367772378308407,-0.0051522313069508,0.001576874422431,-0.0023822751250573,1.0
2008ac,9.84,0.0535120628774,0.0,17.780780446075568,0.0779560442910379,0.2479992870926743,0.4899430661261877,-0.0362131026927689,0.0459413421182185,-0.0058922339763343,0.0028683322339591,0.0019282912774476,0.0
